"Pop_Code","standard","actual","fruit.inf.Length","aborted.inf.length","flower.inf.length","bud.inf.Length","Location","Date","Latitude","Longitude","yday","Year","GD","GDs","GDD","GDDs","meanGDeg","varGDeg","skewGDeg","kurtGDeg","numStns"
"MICH-V-1433759",1168.027,10,1211.731,0,1582.144,513.48,"Ithaca New York","1902-07-18",42.439649,-76.514304,199,1902,147,64,1391.41009018246,613.491414478429,9.53020609714017,14.9684539752379,-0.104392120674518,-0.809808393079048,20
"919011711",614.03,5,0,0,2896.58,1051.73,NA,NA,43.55,-72.97,211,1902,166,96,1268.32712340283,700.164919977828,7.73370197196849,14.0982244490831,-0.0114611187172531,-0.749888115562933,20
"919013379",613.37,5,1732.46,0,499.24,0,NA,NA,42.31,-73.18,238,1902,167,123,1427.6680461669,1081.63514891159,8.60040991666808,13.0004113152342,-0.0521264989107598,-0.592037353973309,20
"919021637",614.72,5,239.55,0,1128.59,0,NA,NA,44.1,-70.21,280,1902,173,164,1377.3391206613,1359.94502092916,8.0077855852401,15.6127945047126,-0.0444674617234057,-0.345335584523071,12
"919025844",612.08,5,1950.34,0,2822.36,918.65,NA,NA,43.55,-72.97,211,1902,166,96,1268.32712340283,700.164919977828,7.73370197196849,14.0982244490831,-0.0114611187172531,-0.749888115562933,20
"919025865",614.16,5,0,0,2390.45,1454.13,NA,NA,43.55,-72.97,211,1902,166,96,1268.32712340283,700.164919977828,7.73370197196849,14.0982244490831,-0.0114611187172531,-0.749888115562933,20
"CONN00061002",2368.014,10,709.039,0,1984.462,488.016,"","1902-08-07",44.10667,-70.208056,219,1902,173,103,1377.050083537,843.888288905825,8.00610513684301,15.609471391455,-0.0444863976725551,-0.345604976552884,12
"UVMVT084370",1230.033,10,0,0,2037.282,888.708,"Vermont: Clarendon","1902-07-30",43.534809,-72.960471,211,1902,166,96,1267.81631392799,700.063390152682,7.73058728004872,14.0426813557288,-0.0126047407009669,-0.75166813053514,20
"UVMVT084357",1228,10,940.828,0,1642.203,660,"Vermont: Clarendon","1902-07-30",43.534809,-72.960471,211,1902,166,96,1267.81631392799,700.063390152682,7.73058728004872,14.0426813557288,-0.0126047407009669,-0.75166813053514,20
"NYBG-00365726",1216.311,10,853.001,0,2420.122,828.449,"Vermont: Rutland: Clarendon","1902-07-30",43.533813,-72.978324,211,1902,166,96,1268.50548480881,700.355905103405,7.73478954151713,14.0899314579637,-0.0191148290990242,-0.75252296012959,20
"ILL00121801",1165.035,10,1696.464,0,1846.413,0,"Claredon, West Vermont","1902-07-30",43.546296,-72.963531,211,1902,166,96,1267.9950995027,700.041636181919,7.7316774359921,14.0729939028101,-0.0104203038531066,-0.750192344323748,20
"ILL00121800",1164.043,10,1555.978,0,1244.014,831.201,"Claredon, West Vermont","1902-07-30",43.546296,-72.963531,211,1902,166,96,1267.9950995027,700.041636181919,7.7316774359921,14.0729939028101,-0.0104203038531066,-0.750192344323748,20
"MU-V-000195899",1166.439,10,552.521,0,1684.408,959.834,"Claredon, West Vermont","1902-07-30",43.546296,-72.963531,211,1902,166,96,1267.9950995027,700.041636181919,7.7316774359921,14.0729939028101,-0.0104203038531066,-0.750192344323748,20
"IND-0075898",1500.108,10,436.715,0,1593.284,265.084,"Hunterdon CO., New Jersey, Lambertville, edge of canal","1903-08-24",40.372616,-74.949267,236,1903,225,164,2145.53329288637,1578.11183494066,9.62122552863844,25.2025226088833,-0.145946864215598,-0.812965507701077,20
"919020798",612.03,5,0,0,453.18,978.71,NA,NA,42.35,-71.05,207,1903,173,84,1616.88212572556,802.519681301924,9.34613945506102,19.8798837246169,0.229646365031061,-0.550109591118246,20
"NYBG-00365699",1216,10,0,0,1384.288,653.188,"NY: Tompkins: Cayuga Lake, swamp at head","1903-07-21",42.688882,-76.733873,202,1903,169,78,1545.42067869131,754.988264979589,9.144501057345,16.0325260981226,-0.0735568493543514,-0.467714947488145,20
"NYBG-00365775",1220.77,10,1470.287,0,0,0,"NY: Head of Cayuga Lake","1903-07-21",42.914584,-76.751726,202,1903,171,80,1575.84802110392,767.542310764023,9.21548550353168,16.7095637885454,-0.084588276069795,-0.476684509692103,20
"NYBG-00366253",1218.374,10,1208.121,0,1108.888,278.481,"New Jersey: Hunterdon: Lambertville","1903-08-24",40.372083,-74.948607,236,1903,225,164,2145.5528869614,1578.12679548412,9.62131339444575,25.203605793591,-0.145960358514212,-0.813011034659922,20
"919011906",614.05,5,3810.96,0,0,0,NA,NA,42.46,-71.67,224,1904,161,105,1550.17979164151,1085.02856756539,9.68862369775941,16.0328156983023,-0.263246630512171,-0.441677979943471,20
"CONN00003827",2344.003,10,864.713,0,1552.41,1159.403,"Conn: Litchfield County: Salisbury","1904-09-27",41.983333,-73.421111,271,1904,158,152,1571.03352128172,1537.67462265825,10.0065829381001,13.3330523594172,-0.205082966103315,-0.369799112779062,20
"NYBG-00366255",1216.231,10,3074.554,0,0,0,"New Jersey: Middlesex: New Durham","1904-10-03",40.785473,-74.039026,277,1904,183,163,2083.36810123674,1981.85831694775,11.3845251433702,21.8491809729282,-0.436195631679202,-0.477201978020752,20
"MU-V-000195922",1160.689,10,1004.614,0,0,0,"Mississippi Co., Missouri, along Co. Rd. 203, 2.2mi NE of junction with Co. Rd J. ","1905-06-20",36.989785,-89.254074,171,1905,224,91,2838.77202790212,1004.11572381398,12.6730894102773,26.8474225556257,-0.840296005811398,-0.110740371751946,17
"MT00043420",1236.006,10,0,0,1164.707,651.575,"45.540892 -73.512834","1905-06-30",45.540892,-73.512834,181,1905,162,58,1438.04209105194,428.503726123982,9.04428988082979,16.7336236647866,-0.0341970154936558,-0.543442742059665,7
"NYBG-00366304",1228.099,10,0,0,1173.698,235.592,"NY: Bronx County: Bronx, New York Botanical Garden","1905-09-11",40.862489,-73.881048,254,1905,185,145,2039.4138539809,1698.26398850537,11.023858670167,20.5364577316847,-0.137917934437039,-0.512717245208159,20
"1189129",1170.002,10,839.391,0,266.759,232.926,"Delaware, Ontario, Canada","1906-08-06",42.90836,-81.420535,218,1906,160,78,1574.5770094497,860.106306632233,10.0291529264312,19.8675097784404,-0.537029546578944,-0.671182357781648,11
"MICH-V-1433767",1166.043,10,0,0,925.085,655.04,"Norfolk CO., Massachusetts, Ponkapoag (now Canton)","1906-07-20",42.154022,-71.148665,201,1906,185,85,1740.76768454759,767.625175188565,9.40955505160862,23.010685296104,-0.176816649429211,-1.00096289087205,20
"IND_0075903",1497.075,10,1835.52,0,0,0,"Middlesex Co., Ontario., Delaware","1906-08-06",42.909342,-81.422938,218,1906,160,78,1574.64035599554,860.078067900886,10.0295564076149,19.8649009438408,-0.53700491232978,-0.67115235438158,11
"IND-0075902",1500.048,10,1152.507,0,1689.474,1170.323,"Northampton Co., Pennsylvania, Martins Creek","1906-08-20",40.78322,-75.184195,232,1906,202,133,2223.82546654403,1549.93211462005,11.1191273327201,25.2598881025449,-0.505840073215572,-0.785581396018757,20
"CONN00003818",2348.008,10,1809.687,0,880.979,503.75,"Conn: Hartford County: Keney Park","1906-12-31",41.802222,-72.666111,365,1906,185,249,1818.95450840552,1827.07639353303,9.83218653192174,22.7199192501888,-0.401394645486009,-0.966855421655725,20
"NYBG-00366258",1218.238,10,810.002,0,423.223,198.731,"NY: Nassau: Long Beach","1906-07-08",40.592009,-73.633017,189,1906,202,90,2200.11616607364,841.368193706869,10.8916641884834,26.2525274793127,-0.444276937074874,-0.900035061033906,20
"NYBG-00366302",1216.287,10,0,0,1144.873,761.269,"NY: Bronx County: Bronx, New York Botanical Garden","1906-07-16",40.862489,-73.881048,197,1906,202,98,2230.01661080753,986.785314924792,11.0396861921165,26.8867426860112,-0.41451401136486,-0.937530304760015,20
"NYBG-00366303",1584.001,10,2629.379,0,2185.444,0,"NY: Bronx County: Bronx, New York Botanical Garden","1906-10-08",40.862489,-73.881048,281,1906,202,182,2230.01661080753,2129.51639170217,11.0396861921165,26.8867426860112,-0.41451401136486,-0.937530304760015,20
"BRU00017493",161.003,10,0,0,108.709,52.479,"N. Kingston Rhode Island","1907-07-25",41.5633372,-71.444757,206,1907,135,60,1360.04674436016,593.900721097272,10.0744203285937,17.3731520427736,-0.687480629542806,-0.511836384981504,20
"919011095",614.05,5,1216.57,0,537.84,124.26,NA,NA,42.84,-71.65,243,1907,123,95,1314.88715553616,1068.91886113105,10.6901394759037,16.9913252414457,-0.429956214847788,-0.390716001551608,20
"919015561",618.03,5,138.52,0,356.85,0,NA,NA,42.83,-71.65,243,1907,123,95,1315.46082777306,1069.31454118395,10.6948034778298,16.9980488373191,-0.429834118882844,-0.391851323090559,20
"919017163",616.03,5,0,0,1904.2,0,NA,NA,43.64,-72.99,211,1907,122,62,1160.34609467775,640.582701888879,9.51103356293235,13.3861486090415,-0.28255415922344,-0.430264332322767,20
"919021194",612.05,5,1484.5,0,587.01,0,NA,NA,43.92,-69.7,227,1907,122,78,1176.23549331041,822.983364267606,9.64127453533122,13.4980718060513,-0.0740249096082833,-0.351631744439914,8
"NHA-706849",1608.045,10,496.362,0,816.908,427.09,"New Hampshire: Hillsborough: East Milford","1907-08-31",42.81783,-71.67361,243,1907,123,95,1311.03134492535,1065.09205048469,10.6587914221573,16.8675968553079,-0.429236193527165,-0.393204577233698,20
"PBRU00017493",1209.033,10,0,0,1028.338,374.443,"Rhode Island: Washington County","1907-07-25",41.57072,-71.46004,206,1907,128,53,1346.98611189935,580.186770492017,10.5233289992136,14.783974498464,-0.75689484156993,-0.202789370095742,20
"NYBG-00365748",1220.002,10,2490.282,0,0,0,"Mass: Norfolk: Wellesley College","1907-10-15",42.294565,-71.305155,288,1907,140,147,1414.21995488199,1421.54485968714,10.1015711063,21.8667123623777,-0.391738361214778,-0.788043221304951,20
"NYBG-00365780",1220.003,10,0,0,1453.289,552.211,"Quebec: Lake Memphremagog","1907-07-21",44.957078,-72.231424,202,1907,119,53,1034.51062414444,483.837325345626,8.69336658944911,13.9201727138165,-0.0188062936569505,-0.578895032688476,11
"NYBG-00365694",1228.002,10,332.008,0,0,0,"Ontario: Leeds County: Rideau Ferry","1907-09-04",44.851264,-76.144045,247,1907,119,98,1235.82856586678,1043.0199191718,10.3851139988805,10.6596100847397,-0.228867505157545,-0.285308149086284,11
"MSC0238506",771.016,10,610.643,0,352.64,413.986,"Belmont, Middlesex Co., Massachusetts","1908-07-23",42.399081,-71.179082,205,1908,174,93,1821.41524720097,992.449175367492,10.4679037195458,22.5911690176362,-0.354033991459852,-0.620933823274349,20
"ILL00121769",881.02,10,1302.455,0,223.321,581.001,"Middlesex Co., Massachusetts, Belmont","1908-07-23",42.397495,-71.17779,205,1908,174,93,1825.49063933182,994.487495670406,10.4913255134013,22.6297063108226,-0.354193982017634,-0.617962775400015,20
"v0305270WIS",892.009,10,1673.591,0,1091.354,436.877,"42.39593 -71.17867","1908-07-23",42.39593,-71.17867,205,1908,174,93,1827.59166151055,995.624059412771,10.5034003535089,22.6550689050777,-0.354349562756184,-0.616462589449035,20
"v0305263WIS",897.014,10,0,0,406.828,745.918,"42.29034 -71.30591","1908-07-08",42.29034,-71.30591,190,1908,182,78,1844.81704286717,773.803050541658,10.136357378391,22.001928519376,-0.310324671586632,-0.676741540312732,20
"3009084",478.009,10,415.52,0,142.39,249.23,"Belmont, Middlesex Co., Massachusetts","1908-07-23",42.39514,-71.167208,205,1908,182,93,1890.05210784174,1000.66182911254,10.3849016914382,23.1399036328005,-0.331981157136947,-0.622602632577175,20
"BUT0005935",902.948,10,3423.547,0,0,0,"Middlesex County, Belmont, Massachusetts","1908-07-23",42.3949,-71.1683,205,1908,182,93,1889.58447230472,1000.52062992677,10.3823322654105,23.1426376600693,-0.33219594421577,-0.622546756904057,20
"919010997",612.01,5,997.4,0,701,577.08,NA,NA,42.4,-71.18,205,1908,174,93,1818.89188794356,991.194661871435,10.453401654848,22.5684777366578,-0.353941695379019,-0.622781666163215,20
"919016387",614.03,5,1957.45,0,0,0,NA,NA,42.35,-71.05,211,1908,181,99,1963.81603162964,1098.13843237027,10.8498123294455,23.7180335519565,-0.308999159516953,-0.613017151620811,20
"919017858",614.03,5,2775.63,0,0,0,NA,NA,42.18,-71.14,271,1908,181,159,1814.35936894189,1678.49805313545,10.0240849112811,21.5506764617801,-0.38638958182441,-0.47452904356912,20
"919028200",612.05,5,258.79,0,511.32,0,NA,NA,42.58,-71.44,244,1908,174,132,1799.22665046538,1463.93346587738,10.3403830486516,22.8104360626642,-0.369945633674595,-0.651547793739002,20
"919029819",614.08,5,5967.92,0,0,0,NA,NA,42.37,-71.11,277,1908,182,165,1947.56092018403,1844.94631104503,10.7008841768353,23.3672873062884,-0.317904845504982,-0.611288858478604,20
"UVMVT084356",1223.827,10,0,0,1071.283,613.034,"Vermont: Rutland City","1908-07-06",43.534809,-72.960471,188,1908,145,57,1510.10967472819,581.802340242661,10.4145494808841,12.6288326494109,-0.135938841805511,-0.478800587731585,20
"NYBG-00365753",1216.122,10,0,0,1395.555,1183.44,"Mass: Norfolk: Wellesley College","1908-07-08",42.294565,-71.305155,190,1908,182,78,1846.75072520332,774.606755379857,10.1469820066117,22.0235491351829,-0.311328282168502,-0.675036864866691,20
"NYBG-00366305",1224.447,10,0,0,861.111,732.409,"NY: Bronx County: Bronx, New York Botanical Garden","1908-06-30",40.862489,-73.881048,182,1908,192,70,2200.94744683556,734.97425150797,11.4632679522685,22.8420542815455,-0.291175020145831,-0.629036626152499,20
"IND-0075899",1496.086,10,2049.553,0,383.572,254.849,"Phillipsburg, New Jersey, bank of Delaware River","1909-08-15",40.684164,-75.197037,227,1909,163,105,1851.83192060642,1281.234612405,11.3609320282602,16.2091588027577,-0.0321109813451967,-0.285685538261521,20
"919022238",612.08,5,0,0,918.1,618.63,NA,NA,43.74,-70.55,219,1909,159,92,1389.29928977017,846.583270416842,8.7377313822023,16.9589941365255,0.29603714910613,-0.322976252014428,14
"919028829",612.08,5,0,0,2184.26,443.4,NA,NA,44.21,-71.8,204,1909,148,67,1129.72597535667,534.076182446289,7.63328361727482,15.3689993147847,0.345368245214132,-0.505773648197767,14
"919030168",612.12,5,963.21,0,1598.5,743.65,NA,NA,45.05,-69.69,221,1909,160,94,1314.69765968914,836.033001189938,8.21686037305716,15.5905932340761,0.33074302318337,-0.597428592507565,9
"NYBG-00365765",1220.009,10,886.445,0,271.118,100.319,"NY: Greene: Catskill","1909-07-14",42.224503,-73.888055,195,1909,162,72,1616.20717173893,702.390741527887,9.97658747986997,14.880997246436,0.138227195703111,-0.519559569531002,20
"NYBG-00366322",1220.009,10,2834.109,0,0,0,"New Jersey: Middlesex: New Durham","1909-10-03",40.785473,-74.039026,276,1909,168,154,2028.99100394377,1939.10937060027,12.0773274044272,18.9169888642591,-0.227402471029776,-0.101036865627005,20
"NYBG-00366324",1216.238,10,687.81,0,464.029,461.198,"New Jersey: Warren: Phillipsburg","1909-08-15",40.685288,-75.199232,227,1909,163,105,1850.88423503288,1284.72457384048,11.3551180063367,16.0105892276068,-0.0279948478403413,-0.298413757861659,20
"NYBG-00366325",1224.237,10,514.122,0,504.713,0,"New Jersey: Warren: Phillipsburg","1909-08-29",40.685288,-75.199232,241,1909,163,119,1850.88423503288,1461.87651417737,11.3551180063367,16.0105892276068,-0.0279948478403413,-0.298413757861659,20
"v0305289WIS",897.005,10,0,0,1395.308,840.796,"41.27959 -70.10255","1910-07-20",41.27959,-70.10255,201,1910,194,94,1635.14470821186,743.528208993923,8.56096705870086,18.7008211457173,0.0439484653040969,-1.05964885459806,7
"OSU_7313",1233,10,1539.629,236.917,1592.377,336.095,"Hanover, N. Hamp.","1910-08-08",43.704465,-72.296889,220,1910,146,86,1299.86999263714,824.765351179191,8.90321912765164,16.1598005038789,-0.156876614695206,-0.885512813672742,20
"365688",1896.002,10,759.113,0,440.699,607.751,"Montmorency Falls, Quebec","1910-08-06",46.890968,-71.147882,218,1910,142,85,1107.55,735.8,7.91107142857143,14.5466925301811,-0.0484052781385124,-0.784615681021136,1
"MT00043423",1227.004,10,0,0,640.692,346.128,"46.88 -71.15","1910-08-05",46.88,-71.15,217,1910,142,84,1107.55,728.8,7.91107142857143,14.5466925301811,-0.0484052781385122,-0.784615681021135,1
"919015512",614.05,5,3690.38,0,1218.99,407.23,NA,NA,41.26,-73.37,201,1910,214,114,2004.465719165,952.259604644059,9.41063717917839,23.6730670991352,-0.058602089242732,-0.93237771808506,20
"919021802",614.12,5,0,0,636.38,0,NA,NA,42.26,-71.8,224,1910,173,117,1680.40023561026,1127.72437574235,9.71329615959686,21.2275676636017,-0.0756910071194704,-0.912517525607909,20
"919027894",614.08,5,844.01,0,1631.89,544.62,NA,NA,41.12,-73.41,201,1910,209,114,1947.7631856087,937.904275316546,9.36424608465722,23.8905446493196,-0.0847046621436551,-0.946445440264171,20
"919028048",614.7,5,1624.44,0,0,0,NA,NA,42.36,-71.06,232,1910,194,125,1864.0994990494,1290.38379053883,9.60876030437833,25.7736656783879,0.0584162403740924,-0.860947617212227,20
"CONN00003804",2356.003,10,7281.572,0,1788.402,1654.806,"","1910-07-20",41.093889,-73.420278,201,1910,209,114,1957.49440340091,942.126978185923,9.41103078558128,23.6650149057419,-0.0851715749722674,-0.938776647455959,20
"CONN00003870",2364.017,10,2108.925,0,945.798,471.101,"Canada: Quebec: La Cote-de-beaupre: Montmorency Falls","1910-08-05",46.890556,-71.145278,217,1910,142,84,1107.55,728.8,7.91107142857143,14.5466925301811,-0.0484052781385124,-0.784615681021136,1
"UVMVT084359",1224.012,10,0,0,1416.608,772.399,"Vermont: Rutland City","1910-07-23",43.602515,-72.99201,204,1910,178,97,1419.47218528762,740.616054131586,7.97456283869449,19.2702734941272,-0.0960671618829661,-0.984281966375053,20
"NYBG-00366257",1220.033,10,954.237,0,1033.188,656.433,"Penn: Bucks: Nocksamixon","1910-09-18",40.525835,-75.157377,261,1910,220,180,2205.89084735762,1886.73109389746,10.0267765788983,25.6980118201531,-0.105249121449686,-0.966898969700347,20
"NYBG-00366263",1220.009,10,1224.233,0,496.378,455.221,"New Jersey: Burlington: Kinkora","1910-08-18",40.119009,-74.753412,230,1910,221,150,2323.8510430935,1585.93536725805,10.5151630909208,25.9494915836404,-0.108616630395645,-0.902557856460636,20
"MICH-V-14333762",1168.062,10,1638.417,0,1259.482,401.278,"Lambton Co., Ontario, Point Edward","1911-07-11",42.998996,-82.417879,192,1911,162,59,1684.25674693344,752.695620219543,10.3966465860089,23.2687509354138,-0.0987623009359534,-0.605269081719889,17
"919014754",614.05,5,0,0,1761.01,187.07,NA,NA,41.28,-70.1,204,1911,176,80,1632.95022091497,835.166149200433,9.33114411951411,18.7899589839153,-0.021346405983858,-0.508169533643702,9
"919018591",614.05,5,0,0,2966.61,964.76,NA,NA,41.28,-70.1,204,1911,176,80,1632.95022091497,835.166149200433,9.33114411951411,18.7899589839153,-0.021346405983858,-0.508169533643702,9
"919021622",616.05,5,0,220.801,537.4,0,NA,NA,42.24,-71.37,229,1911,173,105,1780.73310923185,1310.47618024538,10.2932549666581,24.8025021300534,-0.00349690422810504,-0.0339076247106442,20
"931051093",433,5,0,0,723.61,506.73,NA,NA,43.05,-82.04,192,1911,146,59,1574.39719971013,726.494793714071,10.783542463768,20.5580630321026,0.0101607477159692,-0.41979746118683,15
"CONN00198360",2344.014,10,2738.632,0,1846.293,1295.158,"","1911-08-22",42.783333,-71.083333,234,1911,173,110,1892.27347040388,1459.99173245906,11.0015899442086,27.6720950578795,0.0811153767727267,0.0305497263143817,20
"NYBG-00365749",1224.001,10,0,0,1526.298,0,"Mass: Berkshire: Laneborough","1911-08-12",42.536145,-73.232749,224,1911,146,99,1581.18134074456,1181.27966916164,10.8300091831819,16.0037755107353,0.0341871799720835,0.456557074134831,20
"MICH-V-1433762",1166.007,10,1624.986,0,1172.19,524.395,"Ontario, Lambton Co., Point-Edward","1911-07-11",43.001374,-82.417312,192,1911,162,59,1684.02055792083,752.507906447633,10.3951886291409,23.2685519003695,-0.0983353559327574,-0.605602314033819,17
